match_id,avg_elo,winner,diff_villagers_snapshot,diff_apm,diff_queues,diff_builds,diff_orders
106356622,1163,0,-3,-11.95,-9,6,-2
140014356,1432,0,-16,-23.85,-29,2,-7
76095123,1276,0,5,-8.5,12,-4,-29
123698817,1220,1,-7,-29.45,10,14,1
69919692,1198,0,-12,-17.6,-20,-5,-31
83267615,1047.5,0,0,-8.75,-3,3,-18
57611728,974,1,-11,-21.45,-6,-13,-13
89067789,1210,0,-27,-8.8,-19,4,-37
121876344,1276,1,1,-40.65,1,-9,0
60790492,1121,1,-3,4.15,-6,-9,2
72888712,1013,1,4,-12.1,21,-6,5
131203758,1009.5,1,-12,-22.55,-16,4,-44
59651433,1239.5,1,-22,10.15,-13,-2,17
130965894,1383,1,-3,-6.85,-13,-6,31
115420844,979.5,0,0,-6.7,-16,-5,30
98894553,968.5,0,0,-1.25,-4,-8,0
99311548,962,1,5,10.55,19,-2,48
104408733,1184,0,1,5.3,3,5,34
115688702,1110,1,-2,-6.25,5,0,-27
71038840,1148.5,1,4,-36.9,23,3,-217
64917285,942,0,-1,-14.2,-14,2,-11
72517255,928.5,0,2,-28.15,0,2,-38
88959314,1026,1,-20,-31.85,-31,-11,23
53422339,1099,0,1,-30.95,15,5,-23
97534512,1144,0,-3,-21.05,-6,-2,-19
74225258,1318,1,21,0.6,44,5,22
63868278,1201.5,0,5,9.05,-11,4,17
70509598,1199,1,-1,-16.8,-3,3,106
57585895,984.5,1,0,-9.55,-7,2,-12
50505211,1079.5,0,8,8.65,6,6,28
78851553,1723.5,0,5,-19.75,11,-3,4
73568589,953.5,0,-2,-13.7,-2,3,-2
55242039,1115.5,1,-24,-8.55,-13,4,60
96898284,987,0,5,15,-9,11,14
92897810,1065,1,-1,-2.7,8,-9,-62
130321088,1187.5,0,-7,-3.1,-15,0,-27
77199487,1366.5,0,10,-9.75,10,4,60
91300563,971.5,0,8,-1.65,5,11,32
133275235,907.5,0,8,4.8,21,11,60
96636979,1305.5,1,-12,-3.85,-22,0,53
140218145,1045,0,4,-9.7,10,5,-42
95681521,1185,0,11,14.75,13,4,13
74513519,978,0,-6,-25.25,-6,-6,16
92867684,1443.5,1,3,-20.8,6,-7,-8
76393804,979.5,1,9,-13.45,23,9,-6
138769016,1392.5,0,16,-4.3,10,13,14
90692279,1212,0,-13,-9.1,-31,-8,-4
61823905,953,0,17,1.75,22,-2,17
95463115,993.5,0,-7,0.6,-7,-3,-3
134833215,954.5,0,15,-22.85,29,8,-33
83009918,916.5,1,30,-3.5,38,-19,24
79984917,1140,0,21,16.1,34,14,23
65048507,1417,1,0,-8.5,-10,0,-3
139479152,986,1,3,-19.65,6,-7,22
116402591,1987,1,44,-14.75,91,-5,6
64657953,1203,1,3,-16.1,-3,8,-26
93823581,928.5,0,-23,-7.95,-22,-1,-65
123666237,1105,1,-19,-25.55,-33,-9,-28
130821657,1160.5,0,41,-15.55,27,18,-21
93098145,1387.5,0,-5,13.95,4,3,65
82848426,972,0,-20,-17.95,-13,3,-20
108869521,1157.5,1,-5,-59.25,-15,7,-23
115399704,1408,0,1,14.85,1,9,50
65498087,1115.5,0,9,-13.7,16,0,27
102312559,1179,0,12,-18.05,14,3,-28
129941428,1353,1,7,-8.95,9,-2,1
55637882,1189.5,1,-7,-23.05,-16,-10,-9
136930724,1173,0,-2,11.5,5,7,48
67401553,1284,1,1,2.4,2,-7,-42
71877184,905.5,0,0,10.9,-7,-4,21
134894801,1117.5,1,-17,-15.4,-3,-17,17
88132028,988,1,4,11.75,-3,1,-49
92261890,947,0,2,2.85,5,7,84
122426977,1534.5,0,6,5.35,13,7,58
65772220,1430,0,-3,-17.25,9,0,-77
81573325,1022,0,14,9.1,17,-8,-3
126233483,1403.5,0,10,-4.95,19,7,-18
132593811,1033,0,4,-8.5,15,-5,8
52358177,907.5,0,-10,-15.75,-14,-22,-17
123502655,1235.5,0,8,-15.75,14,-2,13
55408553,952.5,0,-3,4.15,1,-1,4
137718708,1158.5,1,-4,-5.6,27,-7,3
138530233,1039,1,13,-22.75,13,-2,-44
95216830,1048,1,-7,-2.55,-3,-9,-16
78322858,944.5,1,-18,-5.4,-18,-15,-27
122224119,1043,1,-7,-26.7,-11,-29,15
62805452,937.5,0,-6,-3.3,-4,-6,-93
62099843,962,1,-4,-5.75,-12,-3,6
87192028,1319.5,1,13,-5.05,7,11,13
119317045,1316,0,-4,-5.65,-1,-3,-2
119336912,934.5,1,11,-11.5,4,-14,9
91402115,2119,1,6,-18.55,2,-3,-53
134931295,1090,1,-2,-24.1,-21,12,58
101667244,961.5,0,-9,-29.6,-18,-3,-4
53093879,1096,0,3,-9.25,9,16,-14
95765288,1074,0,2,22.35,-2,-5,89
67435696,2249.5,0,-16,-57,-14,-5,26
64300828,911,1,5,1.3,-16,4,0
79552423,1588.5,0,-2,-8.05,4,3,48
75446427,1176,1,5,-4.25,14,9,-25
134385820,1000.5,0,-1,-7.5,4,4,-3
51588915,1011,0,-1,9.45,-1,-3,35
126828791,1113,0,-3,-26.1,-10,0,-37
108671153,1135,1,-1,-34.3,-1,-9,-15
106954301,914.5,0,10,-9.6,4,14,2
67320714,1633.5,1,-15,-22.35,-21,-4,-70
98861374,1620.5,0,13,-27.3,15,-9,11
100835056,1493.5,0,-2,-15.55,-11,-10,-24
77286357,1079.5,0,10,2.05,22,-8,1
107801142,1411,1,4,-18.2,-8,4,22
80832755,1107.5,0,8,-5.95,21,5,2
132095426,998,1,-1,-10.8,3,2,-27
65812644,1012,1,-4,2.15,-12,-1,10
64151913,1153.5,0,-3,-9.55,-7,9,-22
107791096,913,0,4,1.25,11,17,18
136095519,1188.5,0,-3,-2.8,-5,11,-14
104812483,1312.5,1,-12,-18.6,-11,-6,37
122050653,2016,1,10,-9.65,17,11,23
85402691,1795,1,-4,-18.95,-16,4,-20
104964663,1151,0,-35,-2.25,-35,-7,-2
74727674,997.5,0,-13,5.3,-1,-3,-2
113631540,1240,0,-6,-16.45,24,-6,-12
119327471,1460,0,11,-15,30,5,1
87060840,1296,1,-7,-31.6,-12,-1,-63
49939117,1860,1,5,5.9,9,4,52
52032946,1079,1,1,-28.35,5,-5,-86
123446001,1298.5,1,-8,-8.25,-4,-1,37
140094170,1054,0,-8,-4.95,-6,9,-30
63510276,1317.5,0,1,-4.75,-1,9,12
125203276,1052,1,-14,-21.6,-25,-6,-9
122144889,1692.5,0,-2,-49.55,1,0,-131
118423079,916,0,-13,-11.05,-11,-30,9
136622863,1541,1,7,4.7,24,0,12
51235738,931,1,7,-14.3,18,-2,-43
94875724,1070.5,1,-15,-44.3,-16,-6,-91
88983215,977,1,-8,-1.85,-6,-9,-8
109528618,1384,1,-1,-36.2,28,-10,-17
118660331,964,1,-6,-5.95,-12,1,5
117689439,1013.5,1,-14,4.4,-21,-10,26
99981022,942.5,0,3,-1.45,10,5,-10
65522153,1140.5,0,10,-5.45,20,10,27
131165628,951,0,8,-17.1,19,-1,-3
111814787,1713,0,-2,-3.1,0,0,21
63162108,1159.5,0,20,-19.05,29,3,-35
101965961,1018,1,1,-14.35,-14,6,-26
57745357,1071,0,4,4.35,7,2,7
58440281,902.5,1,-7,2.2,-15,-8,24
87211356,1326.5,1,3,-2.15,16,1,18
68947576,902,1,0,-18.95,2,-10,-3
116477492,1009.5,1,-8,-10.65,0,4,-20
77865575,1022,1,9,11.95,1,6,44
90184549,903,0,2,1.1,2,-3,13
90048966,1096.5,0,-5,-0.4,-9,12,14
106447604,1035,0,13,-23.35,17,3,-42
100569506,1080,1,4,-7.45,10,6,1
87746950,1062,0,4,1.9,9,-2,23
71766373,1031,1,-4,6.6,-7,-10,-11
64486421,1216.5,0,-5,-14.5,-22,-6,-60
74630391,1118,1,-9,-22.65,-14,-16,-23
117551430,1070,1,-12,-9.75,-41,-7,-32
73445120,983,1,0,-9.85,-3,-4,-1
133014418,962,0,-4,-1.3,-9,0,3
65433676,1496.5,1,-11,-8.6,-10,-11,34
108064220,933,1,-3,-15.5,-5,-12,5
119007052,926.5,0,12,5.1,18,-2,43
141508287,945.5,0,-17,-46.95,-14,7,-7
112889397,980,0,4,12.8,1,7,14
82389353,1274,0,-8,-18.95,2,-11,-57
72121335,1050.5,1,-9,-9.9,-2,6,3
139539350,1340,0,-1,-33.55,-4,8,-68
83741882,1150.5,0,14,2.4,19,11,46
71465344,1045.5,0,1,3.1,-7,-3,99
63013980,1023.5,0,-7,-6.15,-13,-6,23
73520809,906,0,-1,-24.9,-1,-14,-60
125598170,974.5,1,-13,-8.1,-11,-7,-8
76991037,1339,0,3,-12.45,-9,11,-47
115642499,1005,1,7,1.9,4,7,43
105647767,1420.5,1,-14,-19.05,-9,12,76
111986826,1440,1,7,-2.55,-5,0,-28
101352949,1250,1,-5,-2.35,-14,9,34
106084763,1028,0,-2,-27.25,-12,-2,-24
82655771,1150.5,1,0,-11.6,2,-9,-3
119769844,1056.5,1,10,-13.55,6,20,6
104718789,1097,1,-6,-16.95,5,-5,28
128284025,905,1,6,-23.2,11,-8,-22
91600366,942,0,-19,6.9,-22,-8,28
116535801,903.5,1,-4,-6.2,-7,5,4
80786446,932.5,0,17,-17.05,17,1,-3
118392574,1075,1,5,-11.3,-6,-1,61
112191029,1125.5,1,10,-12.25,10,6,31
57428938,1265,1,1,-25.15,-7,-1,-67
61274973,1547.5,0,-4,-26.65,0,5,14
129852897,1047.5,1,17,-8.75,19,5,54
50294730,1333,1,-7,-4.85,-4,1,-23
86901868,1007.5,1,2,-7.4,22,-1,45
72052729,1244,0,-1,30.95,2,8,57
121779553,1072,1,-6,-3,-28,-11,-2
60896676,1109,1,-4,-17.2,-5,-11,-38
62966014,1191.5,0,16,20.1,24,-6,58
69900650,1064.5,1,7,-3.7,3,5,-25
119977518,941.5,1,11,-9.05,14,2,37
137207661,1025.5,0,-1,-6.1,-1,3,7
120572262,984.5,1,-5,0.85,-7,-3,-39
121606911,1219,1,-18,-15,-19,-12,-20
111643859,1012.5,1,10,5.05,26,-7,133
84310822,1546,0,17,-15.6,15,4,29
59208139,1169.5,0,-6,-21.9,5,7,-12
127702613,957.5,0,-8,-23.15,-7,9,-67
138314730,1281,0,-4,0.4,-13,11,32
79035580,1264.5,0,0,3.1,-2,13,-3
88449174,1447,1,7,6.25,21,-3,36
63159472,905.5,1,-12,-23.3,-17,-3,-31
126390573,1010,0,-4,-14.8,-7,-3,21
105103901,1033.5,0,35,-31.25,30,11,-2
110358162,947,1,-19,-44.2,-39,-8,-69
123422353,1019.5,1,-2,-5.1,-2,-1,8
135772922,998,0,-22,-35.15,-36,-14,-33
56714687,989,0,1,-23.75,5,-4,-6
99377444,925,0,10,-3.25,10,1,-1
56116843,1149,0,-4,-12.6,-4,-4,-1
102005242,911.5,1,1,-7.6,7,5,-15
132786878,1475.5,0,1,-2.95,-5,4,71
133858837,1113.5,0,1,-6.45,3,16,13
121431096,1145,1,-5,-2.85,-5,-5,67
97245380,1184.5,1,-5,12.65,-10,4,26
140087664,1748.5,0,-5,3,1,7,113
129193689,1468.5,0,6,11.45,9,1,-1
68345064,1421,1,0,-13.15,-5,-18,-35
118889329,1333,0,6,6.85,17,-6,36
63716625,1030,1,-11,15.75,-8,6,53
137788173,1091.5,0,9,17.6,7,8,65
109756163,1215,1,9,-2.6,11,-8,-9
57465627,1066.5,1,-8,-0.55,-11,-4,23
58305702,1418,1,12,-7.4,10,-1,-79
91388759,1084.5,0,-2,-24.15,-1,1,-80
122489864,1657.5,0,10,-6.55,21,2,35
91379196,1158,1,-5,-7,8,-3,14
107633512,975,0,12,-10.2,15,16,-72
128592020,923.5,1,-1,-7.35,-3,-4,-26
72985041,1125,0,7,-11.85,3,4,-10
71716794,1095.5,1,-20,2.75,-18,-8,21
116307789,1068.5,1,0,-13.5,11,2,-62
139243102,1445,0,7,-43.7,-1,9,-120
86035065,955.5,0,9,5.3,2,-3,5
85267758,912.5,0,0,10.65,-2,-8,3
53678965,1275.5,1,-16,-5.3,-17,4,39
130668162,1053,1,3,-11.2,9,-7,-8
131983089,1293,0,-6,-32.85,-26,-1,9
141192362,934,1,0,-6.65,-13,-11,-69
78992342,1013.5,0,-5,-10.15,1,2,-24
53678605,1032,0,-4,-21,7,-21,-30
130506279,971,1,-16,-10.2,-21,-7,-12
140629755,1172,1,-4,-20.3,-8,-6,-103
90012858,1017.5,0,8,-11.05,11,3,1
121418791,1267.5,1,-13,-22.1,-5,-1,-2
96675335,1897,1,-7,-44.8,-8,1,-19
62933943,1096.5,0,4,19.35,6,-5,32
120299063,1250.5,1,14,8,19,2,98
73348207,996.5,0,9,4.45,21,4,-2
132100816,1300.5,0,8,26.2,7,-4,135
135221642,1193.5,1,15,-14.35,0,-2,23
96494502,1410.5,1,-14,6.75,-37,-3,-21
133679645,1076.5,0,-3,18.25,3,-3,19
134417396,940,0,10,-35.45,17,8,-59
121126428,1107,1,-3,-25.65,-3,-2,-53
141573936,1221.5,1,-7,-13.75,-17,10,-32
97775542,1215.5,0,14,-11.35,14,-3,-9
84377189,1282.5,1,-7,12.95,-5,3,51
71988638,1038,0,3,-15.6,0,-3,-4
93957100,989.5,0,12,13.6,23,6,37
118167845,907.5,0,0,-16.95,0,-1,-10
85393890,933,1,2,-13.45,3,4,-18
69997863,1137,1,8,-20.15,12,1,3
109819741,973.5,0,10,7.9,-6,7,25
50760658,971.5,0,-26,-0.75,-18,11,28
101870474,1569.5,1,-48,-22.05,-39,-13,12
112603270,1033,1,-4,-6.8,-1,-4,11
86278097,900,1,2,2.55,11,-13,25
124860200,921,0,-1,-1.05,-8,-9,9
136374865,912.5,1,3,-20.95,2,-4,-25
69291096,1148,1,7,0.25,10,-1,115
63683672,1585,1,1,8.95,6,-1,157
83700975,1256,0,-5,-14.85,-17,5,-18
141176094,1095,1,9,3.55,9,1,-9
111453568,992,1,-7,-7.4,-5,-5,20
116383047,1028.5,0,-6,-0.25,-8,18,38
117035254,1167,0,2,3.6,23,2,42
139438485,949,1,11,-6.2,2,2,-2
91667914,1046.5,1,3,-1.5,-16,-1,-7
51115749,1080,0,26,-18.15,20,19,10
125945969,1412.5,0,3,-5.1,9,9,15
84822792,915.5,0,11,-6.35,18,38,-37
60184602,1839.5,1,9,-15.1,19,5,-13
67193104,1006,1,11,-19.2,11,8,-29
137980223,1190,0,-2,-12.8,1,10,32
78974761,1051,1,-5,13.6,-5,6,49
92035404,1023,0,-11,2.35,-4,2,39
109621967,917,1,7,-37.6,5,-10,-5
119209108,1020,1,-5,-11.95,2,1,-14
122819771,1343,0,14,-1.95,23,0,41
139961033,1226.5,1,-3,-23.85,-22,9,-61
92620846,975,1,-8,-53.75,-2,-14,-79
118107118,1063,1,0,0.15,0,-1,59
98168090,1095,0,10,5.2,23,14,-7
75615949,1158,1,4,14.25,-2,-2,8
119684553,1554,0,2,-30.95,19,-12,-22
93477655,1047,1,-9,-9.95,-21,-2,20
125499854,1514,1,-2,-17.55,-19,7,-45
140529804,1121.5,1,-1,-17.05,23,-5,-19
140599829,1225.5,1,0,-8,10,4,4
102939965,1585,0,-2,7.65,8,-2,39
104977252,1097,1,6,-15.1,-2,8,-12
138783160,1282.5,1,-17,-18.8,-10,-3,-36
57400467,1129.5,1,-3,5.55,-1,6,3
110315918,1218,0,-10,-0.15,-23,2,6
126832817,1135,0,15,-24.3,16,-6,25
108544160,1670.5,0,12,-12.2,6,9,-26
107081371,973,1,-32,-1.75,-25,-3,11
74076938,1011.5,0,10,14.7,15,-8,28
121518452,1769,1,3,-16.65,2,8,-86
86565261,1023,0,17,-7.85,17,11,4
110050515,1048.5,0,2,-4.5,2,0,-10
89910799,1190,1,2,-8.9,1,13,-13
141256650,1306,0,3,-34.6,-5,1,-116
87538464,1204.5,1,-1,-2.75,4,7,-12
105705166,1095.5,0,-5,-8.95,-20,-16,1
100570210,1052,0,18,16.55,19,21,167
130146554,1084,0,8,-0.75,11,7,-7
122259642,1041,1,2,-35.25,10,2,9
92198942,991.5,1,-6,-5,-28,-13,-27
71465925,1095,0,13,-16.95,30,7,-15
54189003,1067,0,-9,-4.15,-15,17,72
93989264,937,0,10,-18.1,10,2,-19
138870416,1678,0,20,3.6,35,-1,30
64543944,1041,0,16,26.4,14,26,41
82959278,901,0,-1,-17.1,9,-4,-17
112714372,1568,1,4,-13.4,1,-6,3
125056998,1098.5,1,7,-11.8,22,-9,-22
67070871,1125,0,4,8.35,4,7,23
103873790,1105.5,1,8,-3.5,5,2,-30
132252774,965.5,0,2,6.45,-16,12,6
78614352,1285.5,1,14,-19.75,9,-9,-13
69126054,1069,0,6,-10,10,13,-29
101357885,932.5,0,10,10.75,15,-3,4
65614234,1154,0,15,-9.65,23,-1,-9
129325099,1415,1,-17,-10.8,-10,10,-21
102413462,1427.5,0,-8,4.45,-30,0,20
139208351,992.5,1,-3,-8.55,-11,2,-48
109706693,963,1,21,3.85,21,-2,-11
57108841,1061,1,-7,-5.45,-5,-12,-11
57660768,1180,1,-9,-28.6,-6,-5,-59
135441338,1159,1,8,4.9,12,2,41
82526456,961.5,1,-3,-24.15,7,-18,18
110653990,1344,0,-5,-17.45,-3,-1,-29
117397347,1311,1,5,19.45,-2,4,4
95518000,2059,1,2,-52.35,-17,4,-144
83008329,1086.5,1,-12,-16.5,-14,14,-19
114267131,1123,0,0,-13.2,3,-3,-4
102703653,1077,0,7,-36.25,-10,-2,-44
101651501,1273.5,0,6,-14.5,13,-5,14
107518820,1026,0,-24,-2.6,-29,2,-15
84103399,1092.5,0,15,18.45,18,14,1
110745735,967,1,-5,16.85,-2,0,54
73830773,1044.5,0,-13,-2.4,-19,5,-40
93011960,1353.5,0,2,-5.25,0,-5,33
108814430,971.5,1,-2,-37.8,-1,-2,-22
94643982,955.5,1,-6,-15.6,-8,-6,-23
127211751,1028.5,1,-12,-8.4,-20,2,-14
83791416,1167,0,15,-7.55,16,3,-7
135699508,947.5,1,3,1.35,7,-3,40
62562864,1171,1,-2,20,-5,-19,108
130413996,1607,0,-2,-37.05,5,-6,-77
104433158,1536.5,0,4,0.15,-6,-12,37
65267722,1200,0,24,4,34,-7,23
81817968,958,1,9,-28.05,4,5,-10
73017871,1170,1,8,7.05,21,-4,80
61656276,1792,1,4,-15.95,5,7,-15
126626678,1166.5,1,-1,-22,1,14,-49
88540765,1226.5,0,8,4.85,-8,1,48
123134002,1382.5,1,2,-11.6,-5,2,-9
80119059,1115,0,4,-1.7,-9,-4,52
64626603,1311,1,9,-14.1,7,-4,23
135822978,940,1,-4,-9.7,-1,-2,28
83704799,915,1,16,27.1,7,7,66
110545714,1146,0,1,5.4,10,1,100
93039866,1285,1,8,-7.2,8,-17,-16
99647117,1032.5,1,3,3.55,3,4,32
106182854,1519,0,2,-26.8,5,14,33
136187335,1103,0,7,12.9,5,8,33
83638857,1026.5,1,9,-1.65,31,14,-31
52482388,934,1,8,-3.8,10,0,-18
126908106,1471.5,0,-8,-34.2,-7,8,-18
65536057,1197.5,1,0,4.75,-27,5,-6
112891605,1243.5,1,3,-2.9,10,-1,1
98733169,1354.5,0,-8,-11.05,-17,13,-23
141589502,1022.5,0,-1,-26.95,11,3,-17
124646362,1085,0,-6,-4.1,-1,5,15
109406585,1216,0,-8,-3.4,-17,-1,-6
83913064,1564,1,3,-2.8,13,3,-14
54471923,960,1,-34,-5.8,-42,-11,-13
140462661,1085,0,1,-6.3,-1,8,5
121680572,1319,0,7,1.45,5,8,-58
113068906,1152.5,0,-4,6.95,-20,-7,1
125670135,1018,1,4,-5.7,1,0,-11
79495112,1106.5,1,7,3,0,-2,22
51506890,903,1,7,2.75,12,1,63
51977755,967,1,12,4.8,8,-4,31
134688903,1224.5,0,-3,0.2,-2,-15,36
113318112,1184,0,2,-27.35,8,-3,-15
70079924,1001,1,-3,-7.5,9,3,-16
99682130,1201.5,1,5,-10.8,28,-12,3
104230358,1296,1,-1,-19.8,0,-8,-41
101146156,1437,0,-3,8.85,-2,7,-21
52515978,1020,1,11,16.1,10,-1,0
134671637,931,1,5,-9.15,13,-5,-17
127078690,1685,0,1,12.85,13,-3,44
53828510,987.5,0,-5,0.55,-12,-4,-24
51032892,1443,0,33,-26.35,45,10,-107
89658617,1112.5,1,2,-8.1,9,-3,-6
126838678,1099.5,0,31,4.5,38,9,-17
135844983,1326.5,0,3,5.35,0,-19,23
135450803,1139,0,-8,-11,-6,15,1
89370105,1117.5,1,7,1.6,-15,-1,30
126448449,1203.5,1,-2,-7.55,-11,-1,-2
49986803,1173,1,6,-21.35,6,-16,-15
73996633,1090.5,0,3,-4.6,-3,10,-4
125196617,1383.5,0,-5,9.4,-16,4,99
119950773,1281.5,1,3,-17.4,3,5,20
131718952,1116.5,1,3,-5.9,6,3,35
126995810,1390,1,42,-6.9,40,12,20
121241889,1109,1,-17,-39.45,-25,2,-35
70682012,979.5,0,14,-5.65,23,10,14
119991516,1386.5,0,-2,-8,-22,-2,23
122638851,1596,1,-9,-45.55,-5,-16,-48
91507245,960.5,1,-2,-19.1,-5,-18,-50
123636028,1525,1,-12,-12.15,-16,0,6
64568880,1150,1,8,-12.8,17,1,36
122406930,971.5,1,-46,14.95,-43,-13,-18
90926447,1727,0,-6,-13.2,1,3,-1
73333163,1125.5,0,16,-4,21,22,-18
63589097,1344.5,0,3,-2.5,11,2,-9
128079799,901,0,-6,1.6,-9,-5,-13
108979900,1172.5,1,-7,-26.4,-7,-4,-45
118763130,1392,0,-25,-25.55,-37,-6,-56
137475135,955,0,19,-2.3,30,10,43
121629727,1279.5,1,2,-27.6,9,-1,-31
127797072,1067.5,1,-15,7.2,-4,-14,-24
132669843,934.5,1,-2,8.25,15,0,-5
108577931,1175,1,20,9.1,27,20,14
58954607,1131.5,1,-1,-37,10,7,-59
61677804,1163.5,0,9,7.4,7,13,8
133310843,993,1,4,-13.15,8,-3,-25
140508198,1853,0,-8,-25.1,-12,1,7
74687083,1310,1,2,5.9,-5,0,19
80034223,924,1,15,9.15,25,-9,18
54104978,1075,0,10,25.45,25,8,20
60325608,1320.5,1,2,-0.8,21,-6,18
123031472,1398,1,-8,-30.5,-24,-7,-37
138884295,1074,0,4,-33.05,9,-2,-41
83650704,909,1,-9,15.85,1,-7,34
72505448,948,0,-9,1.2,-14,-2,24
133054757,1455,1,9,-15.5,6,3,-26
114085380,1247.5,1,-6,-9.65,-13,-9,14
136041604,1096.5,1,4,-6.6,10,-4,11
54762440,953,0,-13,-34.55,-11,-9,-74
107634021,1005.5,1,11,15.4,13,9,3
130820099,969,1,2,-3.05,3,0,-40
59980987,975.5,0,-11,-14.9,-18,3,-40
119807994,1212,0,-5,5.7,-1,7,38
78945858,1019,1,-2,-4.15,-1,4,-4
130811585,1039.5,1,-6,-5.35,-6,1,5
137614227,1070,1,2,-31.2,5,2,-8
71019184,1069.5,0,1,8.55,8,11,69
70559024,900,1,-15,-16.65,-23,-8,2
117075275,1017,0,-21,-19.05,-28,-11,-47
105533434,1015,1,14,17.15,11,4,51
138754298,1314.5,1,-8,-10.7,-22,-3,12
88673185,1019.5,1,1,-15.7,19,3,-10
75217205,1039,0,8,8.4,26,10,-6
103259015,1270,1,-2,-6.3,-3,4,-20
121831379,1010,1,-12,-5.45,-12,-32,-34
81766336,1376,1,17,0,-5,0,54
138547315,1239.5,1,4,-13.35,-4,-9,-17
124246241,944.5,1,-5,9.85,-5,-19,26
85604414,1128,0,5,3.6,14,-4,76
114142071,1006,1,-3,-1.95,4,-1,-19
99918029,1462,0,-9,-33.05,-13,-6,9
83550679,1003,1,-13,-2.7,-30,8,0
57850685,954,0,14,11.55,14,4,72
120203335,1113,0,3,0.15,7,-8,5
88508399,1076,0,12,0.8,11,1,15
128660470,1803,1,-14,-24.45,-21,-13,-52
67107906,1122,0,1,-3.2,-2,-2,14
111905322,1127,1,-3,-13.8,-4,-11,-1
56230485,921.5,0,10,-7.95,12,6,-23
104752513,1053,0,3,5.95,4,-9,16
105127082,1236,1,-6,26.25,-8,-3,17
105562906,1183,1,7,3.9,7,1,18
100990075,1072.5,0,12,-0.35,20,3,12
50245395,983,0,19,4.3,18,2,34
60413859,1048.5,1,12,21.45,-2,-4,60
52975863,1214,1,9,-20.7,5,-4,6
78484450,1044.5,1,7,4.75,3,-6,-35
76853480,1241,1,-7,7.85,17,2,-12
140533778,1159,1,30,24,30,8,132
135082802,1430,1,5,13.1,-4,-4,4
64723176,1005,0,14,-11.6,16,-16,-17
122655632,1234.5,0,-5,-18,0,0,-18
71013464,1021.5,0,2,-11.4,5,-16,-23
125135899,1152.5,1,4,7.7,6,7,23
133284013,1308,0,-12,-36.45,-1,-5,-24
131661666,1030,0,-8,-3.15,-10,0,24
56925332,1090,1,-7,-6.4,-5,-7,-9
95998401,1165,1,-7,-10.05,-2,2,4
136633292,1329,0,-21,-21.2,-25,-5,5
112288171,1104,0,16,5.35,15,1,70
133057209,1023,1,-11,25.5,-9,1,33
136088854,1061.5,1,-10,-11.2,0,6,-37
86782808,1509,0,-6,12.85,-18,-13,15
68809921,963,1,-11,-11.75,-14,-13,-66
54452046,1240,1,-2,-4.5,3,1,25
89746139,1039.5,0,7,-9.25,12,5,7
110499083,997,1,3,-12.15,8,-1,16
71558854,1015.5,1,10,12,8,2,19
103140327,1130.5,0,14,5.1,8,2,26
125150158,1046.5,1,4,-1.4,2,-2,-3
135864678,1414.5,0,-4,-36.05,-21,10,-52
106218199,1569,0,2,-12.25,16,10,-39
134766298,1010.5,1,-9,-21.3,-9,-1,-33
92858220,959,1,-6,-8.8,9,-6,5
120793264,1087.5,0,-9,9.9,-9,7,-29
133962267,1002.5,0,9,19.15,26,2,72
118066005,997,0,-6,-4.45,5,-2,-7
61168641,1084.5,1,4,-18.8,0,-9,-20
120931072,985,1,-1,-12.7,-14,-2,-7
92709106,1314,0,-18,14.3,-9,10,32
60222075,1009.5,1,8,-19.95,35,3,-71
101213934,1126.5,1,2,-2.9,11,2,20
126704364,1018.5,1,16,-40.55,31,0,-64
99383759,1365.5,0,-6,-14.55,-14,-5,-16
89356403,1027.5,1,-7,-18.8,-10,-8,-15
83954608,984.5,0,-5,4.65,5,-3,-30
74854708,1076.5,0,-7,-1.45,-6,-10,21
126711161,1159.5,1,-7,-26.75,6,1,31
54364541,1107.5,0,0,-17.8,-10,5,9
126005192,955,0,10,-25.3,1,8,12
112603276,988,0,1,-3.15,11,11,51
62901316,900,1,-4,-7.8,-2,-16,3
137973474,958.5,1,17,-1.8,14,3,-33
88656808,982,1,-3,9.4,-3,-4,7
121588591,1861,0,6,12.65,-4,-10,47
141352012,1421.5,0,-1,2.65,4,-11,-41
119101413,1068.5,0,7,-24.6,3,7,11
91259562,1090,1,-11,-9.2,-19,5,-14
82658606,1304.5,0,-11,-28.45,-20,-2,4
53282772,1170.5,1,-2,-12.25,4,-9,-94
123014650,1266,1,1,-23.3,-5,-2,-16
135803185,1089,1,0,-12.6,-8,-4,31
84324952,937,1,-6,14.55,-1,-14,3
135256911,1114.5,0,18,-13.05,29,11,27
100083564,1032.5,1,-5,-21.05,-8,-1,-7
128500465,1140,0,-18,16.95,-19,2,32
113448315,1114,0,-25,21.3,-13,-6,48
89254638,1104.5,1,6,3.25,5,-1,12
91869625,1148,0,1,5.8,1,-6,26
123535598,1507,0,6,-39.05,3,-1,-42
98855112,1589.5,0,-4,-11.85,12,-11,-15
118516859,1475.5,0,5,-25.45,8,3,-63
78858104,1143,0,-8,-10.45,-5,-1,-15
102021150,984,1,0,-10.9,8,5,-39
110774301,911,0,-2,-5.85,12,1,-16
74050919,1759,1,-3,3.25,-8,-9,-12
133018375,1231.5,0,3,2.85,-9,-1,5
111544110,1057,0,-11,-17,-12,0,-23
123034148,979.5,1,-1,-9.65,4,15,-18
120387694,1261,0,-10,-13.65,-16,5,-81
101281410,991,0,13,-2.05,20,5,15
